Orbit Number	Folder Path	orb File	orb min Index	orb Max Index	eeb	eeb File	eeb min Index	eeb Max Index	ees	ees File	ees min Index	ees Max Index	ieb	ieb File	ieb min Index	ieb Max Index	ies	ies File	ies min Index	ies Max Index
13872	./FAST_data/2000/02	fa_k0_orb_13872_v01.cdf	52	59	True	fa_esa_l2_eeb_20000221081040_13872_v02.cdf			True	fa_esa_l2_ees_20000221081041_13872_v02.cdf	40	94	True	fa_esa_l2_ieb_20000221081040_13872_v02.cdf			True	fa_esa_l2_ies_20000221081041_13872_v02.cdf	40	94
13873	./FAST_data/2000/02	fa_k0_orb_13873_v01.cdf	49	58	True	fa_esa_l2_eeb_20000221102135_13873_v02.cdf			True	fa_esa_l2_ees_20000221102136_13873_v02.cdf	40	109	True	fa_esa_l2_ieb_20000221102135_13873_v02.cdf			True	fa_esa_l2_ies_20000221102136_13873_v02.cdf	40	110
13874	./FAST_data/2000/02	fa_k0_orb_13874_v01.cdf	46	56	True	fa_esa_l2_eeb_20000221131923_13874_v02.cdf			True	fa_esa_l2_ees_20000221131924_13874_v02.cdf			True	fa_esa_l2_ieb_20000221131923_13874_v02.cdf			True	fa_esa_l2_ies_20000221131924_13874_v02.cdf		
13875	./FAST_data/2000/02	fa_k0_orb_13875_v01.cdf	43	56	True	fa_esa_l2_eeb_20000221153054_13875_v02.cdf			True	fa_esa_l2_ees_20000221153055_13875_v02.cdf			True	fa_esa_l2_ieb_20000221153054_13875_v02.cdf			True	fa_esa_l2_ies_20000221153055_13875_v02.cdf		
13876	./FAST_data/2000/02	fa_k0_orb_13876_v01.cdf	42	57	True	fa_esa_l2_eeb_20000221174351_13876_v02.cdf			True	fa_esa_l2_ees_20000221174352_13876_v02.cdf			True	fa_esa_l2_ieb_20000221174351_13876_v02.cdf			True	fa_esa_l2_ies_20000221174352_13876_v02.cdf		
13877	./FAST_data/2000/02	fa_k0_orb_13877_v01.cdf	46	58	True	fa_esa_l2_eeb_20000221195754_13877_v02.cdf			True	fa_esa_l2_ees_20000221195755_13877_v02.cdf			True	fa_esa_l2_ieb_20000221195754_13877_v02.cdf			True	fa_esa_l2_ies_20000221195755_13877_v02.cdf		
13880	./FAST_data/2000/02	fa_k0_orb_13880_v01.cdf	52	58	True	fa_esa_l2_eeb_20000222014618_13880_v02.cdf			True	fa_esa_l2_ees_20000222014619_13880_v02.cdf	35	82	True	fa_esa_l2_ieb_20000222014618_13880_v02.cdf			True	fa_esa_l2_ies_20000222014619_13880_v02.cdf	35	82
13881	./FAST_data/2000/02	fa_k0_orb_13881_v01.cdf	53	57	True	fa_esa_l2_eeb_20000222035835_13881_v02.cdf			True	fa_esa_l2_ees_20000222035836_13881_v02.cdf	35	65	True	fa_esa_l2_ieb_20000222035835_13881_v02.cdf			True	fa_esa_l2_ies_20000222035836_13881_v02.cdf	35	65
13882	./FAST_data/2000/02	fa_k0_orb_13882_v01.cdf	53	57	True	fa_esa_l2_eeb_20000222061022_13882_v02.cdf			True	fa_esa_l2_ees_20000222061023_13882_v02.cdf	38	69	True	fa_esa_l2_ieb_20000222061022_13882_v02.cdf			True	fa_esa_l2_ies_20000222061023_13882_v02.cdf	38	69
13883	./FAST_data/2000/02	fa_k0_orb_13883_v01.cdf	52	57	True	fa_esa_l2_eeb_20000222082140_13883_v02.cdf			True	fa_esa_l2_ees_20000222082141_13883_v02.cdf	45	83	True	fa_esa_l2_ieb_20000222082140_13883_v02.cdf			True	fa_esa_l2_ies_20000222082141_13883_v02.cdf	44	82
13884	./FAST_data/2000/02	fa_k0_orb_13884_v01.cdf	49	57	True	fa_esa_l2_eeb_20000222103226_13884_v02.cdf			True	fa_esa_l2_ees_20000222103227_13884_v02.cdf	49	111	True	fa_esa_l2_ieb_20000222103226_13884_v02.cdf			True	fa_esa_l2_ies_20000222103227_13884_v02.cdf	49	111
13885	./FAST_data/2000/02	fa_k0_orb_13885_v01.cdf	45	56	True	fa_esa_l2_eeb_20000222124313_13885_v02.cdf			True	fa_esa_l2_ees_20000222124314_13885_v02.cdf	45	131	True	fa_esa_l2_ieb_20000222124313_13885_v02.cdf			True	fa_esa_l2_ies_20000222124314_13885_v02.cdf	45	131
13886	./FAST_data/2000/02	fa_k0_orb_13886_v01.cdf	42	56	True	fa_esa_l2_eeb_20000222145425_13886_v02.cdf			True	fa_esa_l2_ees_20000222145427_13886_v02.cdf	38	148	True	fa_esa_l2_ieb_20000222145425_13886_v02.cdf			True	fa_esa_l2_ies_20000222145427_13886_v02.cdf	38	146
13888	./FAST_data/2000/02	fa_k0_orb_13888_v01.cdf	53	57	True	fa_esa_l2_eeb_20000222200943_13888_v02.cdf			True	fa_esa_l2_ees_20000222192110_13888_v02.cdf	57	88	True	fa_esa_l2_ieb_20000222200943_13888_v02.cdf			True	fa_esa_l2_ies_20000222192105_13888_v02.cdf	59	90
13891	./FAST_data/2000/02	fa_k0_orb_13891_v01.cdf	52	56	True	fa_esa_l2_eeb_20000223015730_13891_v02.cdf			True	fa_esa_l2_ees_20000223015732_13891_v02.cdf	36	66	True	fa_esa_l2_ieb_20000223015730_13891_v02.cdf			True	fa_esa_l2_ies_20000223015732_13891_v02.cdf	36	66
13892	./FAST_data/2000/02	fa_k0_orb_13892_v01.cdf	53	56	True	fa_esa_l2_eeb_20000223040945_13892_v02.cdf			True	fa_esa_l2_ees_20000223040946_13892_v02.cdf	36	59	True	fa_esa_l2_ieb_20000223040945_13892_v02.cdf			True	fa_esa_l2_ies_20000223040946_13892_v02.cdf	36	59
13893	./FAST_data/2000/02	fa_k0_orb_13893_v01.cdf	53	56	True	fa_esa_l2_eeb_20000223062128_13893_v02.cdf			True	fa_esa_l2_ees_20000223062130_13893_v02.cdf	41	63	True	fa_esa_l2_ieb_20000223062128_13893_v02.cdf			True	fa_esa_l2_ies_20000223062130_13893_v02.cdf	41	63
13894	./FAST_data/2000/02	fa_k0_orb_13894_v01.cdf	51	56	True	fa_esa_l2_eeb_20000223083242_13894_v02.cdf			True	fa_esa_l2_ees_20000223083243_13894_v02.cdf	42	80	True	fa_esa_l2_ieb_20000223083242_13894_v02.cdf			True	fa_esa_l2_ies_20000223083243_13894_v02.cdf	42	80
13895	./FAST_data/2000/02	fa_k0_orb_13895_v01.cdf	48	56	True	fa_esa_l2_eeb_20000223104326_13895_v02.cdf			True	fa_esa_l2_ees_20000223104327_13895_v02.cdf	46	109	True	fa_esa_l2_ieb_20000223104326_13895_v02.cdf			True	fa_esa_l2_ies_20000223104327_13895_v02.cdf	46	109
13896	./FAST_data/2000/02	fa_k0_orb_13896_v01.cdf	45	56	True	fa_esa_l2_eeb_20000223125414_13896_v02.cdf			True	fa_esa_l2_ees_20000223125415_13896_v02.cdf	49	135	True	fa_esa_l2_ieb_20000223125414_13896_v02.cdf			True	fa_esa_l2_ies_20000223125415_13896_v02.cdf	49	135
13897	./FAST_data/2000/02	fa_k0_orb_13897_v01.cdf	42	55	True	fa_esa_l2_eeb_20000223150528_13897_v02.cdf	114	379	True	fa_esa_l2_ees_20000223150529_13897_v02.cdf	42	144	True	fa_esa_l2_ieb_20000223150528_13897_v02.cdf	114	379	True	fa_esa_l2_ies_20000223150529_13897_v02.cdf	42	144
13902	./FAST_data/2000/02	fa_k0_orb_13902_v01.cdf	53	55	True	fa_esa_l2_eeb_20000224030246_13902_v02.cdf			True	fa_esa_l2_ees_20000224030247_13902_v02.cdf			True	fa_esa_l2_ieb_20000224030246_13902_v02.cdf			True	fa_esa_l2_ies_20000224030247_13902_v02.cdf		
13903	./FAST_data/2000/02	fa_k0_orb_13903_v01.cdf	53	55	True	fa_esa_l2_eeb_20000224051412_13903_v02.cdf			True	fa_esa_l2_ees_20000224051413_13903_v02.cdf			True	fa_esa_l2_ieb_20000224051412_13903_v02.cdf			True	fa_esa_l2_ies_20000224051413_13903_v02.cdf		
13904	./FAST_data/2000/02	fa_k0_orb_13904_v01.cdf	53	55	True	fa_esa_l2_eeb_20000224072411_13904_v02.cdf			True	fa_esa_l2_ees_20000224072412_13904_v02.cdf			True	fa_esa_l2_ieb_20000224072411_13904_v02.cdf			True	fa_esa_l2_ies_20000224072412_13904_v02.cdf		
13905	./FAST_data/2000/02	fa_k0_orb_13905_v01.cdf	51	54	True	fa_esa_l2_eeb_20000224084344_13905_v02.cdf			True	fa_esa_l2_ees_20000224084345_13905_v02.cdf	45	68	True	fa_esa_l2_ieb_20000224084344_13905_v02.cdf			True	fa_esa_l2_ies_20000224084345_13905_v02.cdf	45	68
13906	./FAST_data/2000/02	fa_k0_orb_13906_v01.cdf	48	54	True	fa_esa_l2_eeb_20000224105424_13906_v02.cdf			True	fa_esa_l2_ees_20000224105425_13906_v02.cdf	51	97	True	fa_esa_l2_ieb_20000224105424_13906_v02.cdf			True	fa_esa_l2_ies_20000224105425_13906_v02.cdf	51	97
13907	./FAST_data/2000/02	fa_k0_orb_13907_v01.cdf	44	54	True	fa_esa_l2_eeb_20000224130515_13907_v02.cdf			True	fa_esa_l2_ees_20000224130516_13907_v02.cdf	45	123	True	fa_esa_l2_ieb_20000224130515_13907_v02.cdf			True	fa_esa_l2_ies_20000224130516_13907_v02.cdf	45	123
13908	./FAST_data/2000/02	fa_k0_orb_13908_v01.cdf	42	54	True	fa_esa_l2_eeb_20000224160537_13908_v02.cdf			True	fa_esa_l2_ees_20000224160538_13908_v02.cdf			True	fa_esa_l2_ieb_20000224160537_13908_v02.cdf			True	fa_esa_l2_ies_20000224160538_13908_v02.cdf		
13909	./FAST_data/2000/02	fa_k0_orb_13909_v01.cdf	42	54	True	fa_esa_l2_eeb_20000224181920_13909_v02.cdf			True	fa_esa_l2_ees_20000224181921_13909_v02.cdf			True	fa_esa_l2_ieb_20000224181920_13909_v02.cdf			True	fa_esa_l2_ies_20000224181921_13909_v02.cdf		
13913	./FAST_data/2000/02	fa_k0_orb_13913_v01.cdf	53	53	True	fa_esa_l2_eeb_20000225031425_13913_v02.cdf			True	fa_esa_l2_ees_20000225031426_13913_v02.cdf			True	fa_esa_l2_ieb_20000225031425_13913_v02.cdf			True	fa_esa_l2_ies_20000225031426_13913_v02.cdf		
13914	./FAST_data/2000/02	fa_k0_orb_13914_v01.cdf	53	53	True	fa_esa_l2_eeb_20000225052537_13914_v02.cdf			True	fa_esa_l2_ees_20000225052539_13914_v02.cdf			True	fa_esa_l2_ieb_20000225052537_13914_v02.cdf			True	fa_esa_l2_ies_20000225052539_13914_v02.cdf		
13915	./FAST_data/2000/02	fa_k0_orb_13915_v01.cdf	53	53	True	fa_esa_l2_eeb_20000225064340_13915_v02.cdf			True	fa_esa_l2_ees_20000225064341_13915_v02.cdf			True	fa_esa_l2_ieb_20000225064340_13915_v02.cdf			True	fa_esa_l2_ies_20000225064341_13915_v02.cdf		
13916	./FAST_data/2000/02	fa_k0_orb_13916_v01.cdf	50	53	True	fa_esa_l2_eeb_20000225085442_13916_v02.cdf			True	fa_esa_l2_ees_20000225085443_13916_v02.cdf	41	64	True	fa_esa_l2_ieb_20000225085442_13916_v02.cdf			True	fa_esa_l2_ies_20000225085443_13916_v02.cdf	41	64
13917	./FAST_data/2000/02	fa_k0_orb_13917_v01.cdf	47	53	True	fa_esa_l2_eeb_20000225110524_13917_v02.cdf			True	fa_esa_l2_ees_20000225110526_13917_v02.cdf	46	93	True	fa_esa_l2_ieb_20000225110524_13917_v02.cdf			True	fa_esa_l2_ies_20000225110526_13917_v02.cdf	46	93
13918	./FAST_data/2000/02	fa_k0_orb_13918_v01.cdf	44	53	True	fa_esa_l2_eeb_20000225140504_13918_v02.cdf			True	fa_esa_l2_ees_20000225140505_13918_v02.cdf			True	fa_esa_l2_ieb_20000225140504_13918_v02.cdf			True	fa_esa_l2_ies_20000225140505_13918_v02.cdf		
13919	./FAST_data/2000/02	fa_k0_orb_13919_v01.cdf	42	53	True	fa_esa_l2_eeb_20000225161718_13919_v02.cdf			True	fa_esa_l2_ees_20000225161719_13919_v02.cdf			True	fa_esa_l2_ieb_20000225161718_13919_v02.cdf			True	fa_esa_l2_ies_20000225161719_13919_v02.cdf		
13920	./FAST_data/2000/02	fa_k0_orb_13920_v01.cdf	47	53	True	fa_esa_l2_eeb_20000225183058_13920_v02.cdf			True	fa_esa_l2_ees_20000225183059_13920_v02.cdf			True	fa_esa_l2_ieb_20000225183058_13920_v02.cdf			True	fa_esa_l2_ies_20000225183059_13920_v02.cdf		
13926	./FAST_data/2000/02	fa_k0_orb_13926_v01.cdf	52	52	True	fa_esa_l2_eeb_20000226065439_13926_v02.cdf			True	fa_esa_l2_ees_20000226065440_13926_v02.cdf			True	fa_esa_l2_ieb_20000226065439_13926_v02.cdf			True	fa_esa_l2_ies_20000226065440_13926_v02.cdf		
13927	./FAST_data/2000/02	fa_k0_orb_13927_v01.cdf	50	52	True	fa_esa_l2_eeb_20000226090539_13927_v02.cdf			True	fa_esa_l2_ees_20000226090540_13927_v02.cdf	45	60	True	fa_esa_l2_ieb_20000226090539_13927_v02.cdf			True	fa_esa_l2_ies_20000226090540_13927_v02.cdf	45	60
13928	./FAST_data/2000/02	fa_k0_orb_13928_v01.cdf	46	52	True	fa_esa_l2_eeb_20000226111618_13928_v02.cdf			True	fa_esa_l2_ees_20000226111619_13928_v02.cdf	43	90	True	fa_esa_l2_ieb_20000226111618_13928_v02.cdf			True	fa_esa_l2_ies_20000226111619_13928_v02.cdf	43	90
13929	./FAST_data/2000/02	fa_k0_orb_13929_v01.cdf	43	51	True	fa_esa_l2_eeb_20000226141632_13929_v02.cdf			True	fa_esa_l2_ees_20000226141633_13929_v02.cdf			True	fa_esa_l2_ieb_20000226141632_13929_v02.cdf			True	fa_esa_l2_ies_20000226141633_13929_v02.cdf		
13930	./FAST_data/2000/02	fa_k0_orb_13930_v01.cdf	42	51	True	fa_esa_l2_eeb_20000226162858_13930_v02.cdf			True	fa_esa_l2_ees_20000226162900_13930_v02.cdf			True	fa_esa_l2_ieb_20000226162858_13930_v02.cdf			True	fa_esa_l2_ies_20000226162900_13930_v02.cdf		
13931	./FAST_data/2000/02	fa_k0_orb_13931_v01.cdf	51	51	True	fa_esa_l2_eeb_20000226190402_13931_v02.cdf			True	fa_esa_l2_ees_20000226190059_13931_v02.cdf			True	fa_esa_l2_ieb_20000226190402_13931_v02.cdf			True	fa_esa_l2_ies_20000226190057_13931_v02.cdf		
13938	./FAST_data/2000/02	fa_k0_orb_13938_v01.cdf	49	50	True	fa_esa_l2_eeb_20000227091633_13938_v02.cdf			True	fa_esa_l2_ees_20000227091634_13938_v02.cdf	41	48	True	fa_esa_l2_ieb_20000227091633_13938_v02.cdf			True	fa_esa_l2_ies_20000227091634_13938_v02.cdf	41	48
13939	./FAST_data/2000/02	fa_k0_orb_13939_v01.cdf	46	50	True	fa_esa_l2_eeb_20000227121656_13939_v02.cdf			True	fa_esa_l2_ees_20000227121657_13939_v02.cdf			True	fa_esa_l2_ieb_20000227121656_13939_v02.cdf			True	fa_esa_l2_ies_20000227121657_13939_v02.cdf		
13940	./FAST_data/2000/02	fa_k0_orb_13940_v01.cdf	43	50	True	fa_esa_l2_eeb_20000227142759_13940_v02.cdf			True	fa_esa_l2_ees_20000227142800_13940_v02.cdf			True	fa_esa_l2_ieb_20000227142759_13940_v02.cdf			True	fa_esa_l2_ies_20000227142800_13940_v02.cdf		
13941	./FAST_data/2000/02	fa_k0_orb_13941_v01.cdf	41	50	True	fa_esa_l2_eeb_20000227164043_13941_v02.cdf			True	fa_esa_l2_ees_20000227164044_13941_v02.cdf			True	fa_esa_l2_ieb_20000227164043_13941_v02.cdf			True	fa_esa_l2_ies_20000227164044_13941_v02.cdf		
13949	./FAST_data/2000/02	fa_k0_orb_13949_v01.cdf	49	49	True	fa_esa_l2_eeb_20000228092729_13949_v02.cdf			True	fa_esa_l2_ees_20000228092730_13949_v02.cdf			True	fa_esa_l2_ieb_20000228092729_13949_v02.cdf			True	fa_esa_l2_ies_20000228092730_13949_v02.cdf		
13950	./FAST_data/2000/02	fa_k0_orb_13950_v01.cdf	45	49	True	fa_esa_l2_eeb_20000228113808_13950_v02.cdf			True	fa_esa_l2_ees_20000228113810_13950_v02.cdf	42	72	True	fa_esa_l2_ieb_20000228113808_13950_v02.cdf			True	fa_esa_l2_ies_20000228113810_13950_v02.cdf	42	72
13951	./FAST_data/2000/02	fa_k0_orb_13951_v01.cdf	42	49	True	fa_esa_l2_eeb_20000228143935_13951_v02.cdf			True	fa_esa_l2_ees_20000228143936_13951_v02.cdf			True	fa_esa_l2_ieb_20000228143935_13951_v02.cdf			True	fa_esa_l2_ies_20000228143936_13951_v02.cdf		
13952	./FAST_data/2000/02	fa_k0_orb_13952_v01.cdf	44	48	True	fa_esa_l2_eeb_20000228165226_13952_v02.cdf			True	fa_esa_l2_ees_20000228165227_13952_v02.cdf			True	fa_esa_l2_ieb_20000228165226_13952_v02.cdf			True	fa_esa_l2_ies_20000228165227_13952_v02.cdf		
13972	./FAST_data/2000/03	fa_k0_orb_13972_v01.cdf	44	46	True	fa_esa_l2_eeb_20000301115940_13972_v02.cdf			True	fa_esa_l2_ees_20000301115941_13972_v02.cdf	44	59	True	fa_esa_l2_ieb_20000301115940_13972_v02.cdf			True	fa_esa_l2_ies_20000301115941_13972_v02.cdf	44	59
13973	./FAST_data/2000/03	fa_k0_orb_13973_v01.cdf	42	46	True	fa_esa_l2_eeb_20000301150217_13973_v02.cdf			True	fa_esa_l2_ees_20000301150218_13973_v02.cdf			True	fa_esa_l2_ieb_20000301150217_13973_v02.cdf			True	fa_esa_l2_ies_20000301150218_13973_v02.cdf		
13983	./FAST_data/2000/03	fa_k0_orb_13983_v01.cdf	44	45	True	fa_esa_l2_eeb_20000302121023_13983_v02.cdf			True	fa_esa_l2_ees_20000302121024_13983_v02.cdf	49	56	True	fa_esa_l2_ieb_20000302121023_13983_v02.cdf			True	fa_esa_l2_ies_20000302121024_13983_v02.cdf	49	56
13984	./FAST_data/2000/03	fa_k0_orb_13984_v01.cdf	42	45	True	fa_esa_l2_eeb_20000302151342_13984_v02.cdf			True	fa_esa_l2_ees_20000302151343_13984_v02.cdf			True	fa_esa_l2_ieb_20000302151342_13984_v02.cdf			True	fa_esa_l2_ies_20000302151343_13984_v02.cdf		
13994	./FAST_data/2000/03	fa_k0_orb_13994_v01.cdf	43	43	True	fa_esa_l2_eeb_20000303131303_13994_v02.cdf			True	fa_esa_l2_ees_20000303131304_13994_v02.cdf			True	fa_esa_l2_ieb_20000303131303_13994_v02.cdf			True	fa_esa_l2_ies_20000303131304_13994_v02.cdf		
15729	./FAST_data/2000/08	fa_k0_orb_15729_v01.cdf	79	79	True	fa_esa_l2_eeb_20000809063139_15729_v02.cdf			True	fa_esa_l2_ees_20000809063140_15729_v02.cdf			True	fa_esa_l2_ieb_20000809063139_15729_v02.cdf			True	fa_esa_l2_ies_20000809063140_15729_v02.cdf		
15827	./FAST_data/2000/08	fa_k0_orb_15827_v01.cdf	72	72	True	fa_esa_l2_eeb_20000818052405_15827_v02.cdf			True	fa_esa_l2_ees_20000818052406_15827_v02.cdf			True	fa_esa_l2_ieb_20000818052405_15827_v02.cdf			True	fa_esa_l2_ies_20000818052406_15827_v02.cdf		
15947	./FAST_data/2000/08	fa_k0_orb_15947_v01.cdf	67	67	True	fa_esa_l2_eeb_20000829042953_15947_v02.cdf			True	fa_esa_l2_ees_20000829042954_15947_v02.cdf			True	fa_esa_l2_ieb_20000829042953_15947_v02.cdf			True	fa_esa_l2_ies_20000829042954_15947_v02.cdf		
16132	./FAST_data/2000/09	fa_k0_orb_16132_v01.cdf	46	49	True	fa_esa_l2_eeb_20000915014621_16132_v02.cdf			True	fa_esa_l2_ees_20000915014622_16132_v02.cdf			True	fa_esa_l2_ieb_20000915014621_16132_v02.cdf			True	fa_esa_l2_ies_20000915014622_16132_v02.cdf		
16133	./FAST_data/2000/09	fa_k0_orb_16133_v01.cdf	48	49	True	fa_esa_l2_eeb_20000915040015_16133_v02.cdf			True	fa_esa_l2_ees_20000915040016_16133_v02.cdf			True	fa_esa_l2_ieb_20000915040015_16133_v02.cdf			True	fa_esa_l2_ies_20000915040016_16133_v02.cdf		
16143	./FAST_data/2000/09	fa_k0_orb_16143_v01.cdf	45	48	True	fa_esa_l2_eeb_20000916015301_16143_v02.cdf			True	fa_esa_l2_ees_20000916015302_16143_v02.cdf			True	fa_esa_l2_ieb_20000916015301_16143_v02.cdf			True	fa_esa_l2_ies_20000916015302_16143_v02.cdf		
16154	./FAST_data/2000/09	fa_k0_orb_16154_v01.cdf	46	47	True	fa_esa_l2_eeb_20000917015929_16154_v02.cdf			True	fa_esa_l2_ees_20000917015930_16154_v02.cdf			True	fa_esa_l2_ieb_20000917015929_16154_v02.cdf			True	fa_esa_l2_ies_20000917015930_16154_v02.cdf		
16164	./FAST_data/2000/09	fa_k0_orb_16164_v01.cdf	43	46	True	fa_esa_l2_eeb_20000917235157_16164_v02.cdf			True	fa_esa_l2_ees_20000917235158_16164_v02.cdf			True	fa_esa_l2_ieb_20000917235157_16164_v02.cdf			True	fa_esa_l2_ies_20000917235158_16164_v02.cdf		
16175	./FAST_data/2000/09	fa_k0_orb_16175_v01.cdf	43	44	True	fa_esa_l2_eeb_20000918235826_16175_v02.cdf			True	fa_esa_l2_ees_20000918235827_16175_v02.cdf			True	fa_esa_l2_ieb_20000918235826_16175_v02.cdf			True	fa_esa_l2_ies_20000918235827_16175_v02.cdf		
16186	./FAST_data/2000/09	fa_k0_orb_16186_v01.cdf	43	43	True	fa_esa_l2_eeb_20000920000449_16186_v02.cdf			True	fa_esa_l2_ees_20000920000450_16186_v02.cdf			True	fa_esa_l2_ieb_20000920000449_16186_v02.cdf			True	fa_esa_l2_ies_20000920000450_16186_v02.cdf		
